"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","Lag"
10067974,1381.79767542733,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20080
6100291,1381.79717785491,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
6936275,1381.74157910089,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44679
4650756,1381.69477983837,197,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
11786678,1381.59767632347,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720
24341714,1381.52730661594,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8097
29649313,1381.44851291782,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43837
13794249,1381.36591186145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24768
3971073,1381.26697004482,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54425
15857772,1381.17835810764,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25042
5436845,1381.15007812569,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24459
23896115,1381.12957225462,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35537
27708622,1381.1261165363,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27483
30078714,1381.08680590883,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31068
14570654,1381.04880195895,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50240
6636200,1381.00987125189,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8419
14824153,1380.97423967556,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31760
13823603,1380.91766140828,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31905
11673763,1380.8142421604,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39967
28732004,1380.774524688,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12263
16522591,1380.76836044974,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38457
17511363,1380.6027432164,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45154
18326002,1380.58393991923,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903
18425775,1380.4936403828,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295
18212788,1380.47257566173,131,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
20644852,1380.45768882419,75,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
26161155,1380.4506817726,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17205
15408022,1380.41399115721,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49162
19606627,1380.35292316867,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41730
3718151,1380.34606730151,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47894
11748306,1380.33026183223,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40559
18704104,1380.27686103255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35537
10627616,1380.26663643812,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5295
30689001,1380.21476638964,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30432
7742067,1380.17582150339,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
16785145,1380.13549971012,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
19490161,1380.10209045675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013
7038366,1380.03303155012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26892
19370739,1380.0289580407,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21855
16965240,1380.01322032846,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52866
26139689,1380.00357457923,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109
7387395,1379.93766106622,24,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10354
28322488,1379.89807409836,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25042
9358933,1379.76483937308,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10209
16604054,1379.72510090002,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26442
9890487,1379.71654852294,64,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9421
5701369,1379.64109612696,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55131
10105396,1379.62659119054,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50237
19113014,1379.62464618955,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8239
32083571,1379.57278248747,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43474
3619284,1379.54382281886,39,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17014
10004827,1379.49003099799,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12295
16216105,1379.38426268928,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43986
12681578,1379.26440304731,64,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
14765598,1379.22478437116,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40508
6701656,1379.20220684208,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18484
26613361,1379.0495766015,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20089
19747332,1379.03153572163,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12883
17840745,1379.00661343846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10865
16062216,1378.97557697461,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530
13028363,1378.92778414536,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27466
15951341,1378.9041629483,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852
14913109,1378.77761100481,44,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16548
13364099,1378.77228410244,32,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18466
11535063,1378.75353856338,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
10525684,1378.70047597939,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28069
21592138,1378.65296840378,46,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554
8014622,1378.63404078829,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9148
15887931,1378.56947823192,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640
23743938,1378.56371829823,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19017
23216429,1378.4916740479,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33569
10244228,1378.4543108739,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29970
12410690,1378.44578544048,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28131
17960571,1378.37984782927,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37978
14978192,1378.3664442395,36,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
15018043,1378.35352502508,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29334
19357382,1378.33743140088,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29303
9910665,1378.28843331477,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13167
31466384,1378.19498346529,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10654
17288893,1378.1524056816,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14705
11160767,1378.13557215285,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39662
11956619,1378.13278408335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45358
9634394,1378.13003033114,40,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6596
15155258,1378.12583651677,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29334
11956413,1378.09468853898,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
11567874,1378.04728830882,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371
25512851,1378.01818299785,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24027
18579521,1378.00247483299,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45964
23179168,1377.93536869838,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46248
18214702,1377.91721030492,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54685
10779439,1377.80623105024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55158
11305115,1377.77027770186,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32242
16818096,1377.77025403731,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7224
20238328,1377.74709562375,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15630
3942633,1377.63662171544,42,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
5641131,1377.38665693937,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41904
10748529,1377.31084001327,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26104
11920926,1377.2761233956,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4451
6231525,1377.26032666978,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063
17538375,1377.2562814243,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32348
19611066,1377.24111827832,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50596
11587229,1377.20682407324,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685
17384912,1377.16917766546,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
24183711,1377.13264945471,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17696
11389321,1377.11510370695,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711
16960087,1377.05595307768,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40719
10115494,1377.05533313474,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41604
25777724,1377.00856703627,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27271
13327496,1377.00230726843,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12835
13197403,1376.98063185764,132,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14978
25589382,1376.95396496686,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22290
20614438,1376.93510562256,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45386
3546247,1376.89821511661,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20964
11821230,1376.87757448939,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34866
15548304,1376.87045219811,66,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7296
22600547,1376.8034504271,286,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
18714665,1376.78966686179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42224
18111541,1376.75678962496,134,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
12675802,1376.75372608046,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109
25942240,1376.73888316694,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12364
10674427,1376.73314853385,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43171
12203192,1376.69368446866,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23737
16107091,1376.6189326161,41,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26835
7945039,1376.60294792528,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45918
9725736,1376.56906355991,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47214
7575960,1376.54413293932,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45308
11469970,1376.49877802868,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32665
10672609,1376.4942118136,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44122
5685365,1376.3440038716,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23286
14044008,1376.34189041763,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299
17006093,1376.31566853761,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145
15660923,1376.26558383585,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24768
15025654,1376.13414626754,61,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
16755168,1376.08484499885,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22146
5249031,1376.0569263946,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17192
7398762,1376.04779814912,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52961
21046962,1376.03051982946,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50237
32441278,1375.82940634383,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55393
16806006,1375.78138714217,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9852
16523421,1375.74266083669,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14073
12529846,1375.65089416733,27,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25827
19446823,1375.63014305499,14,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42334
23039385,1375.62116082319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24967
29860675,1375.58638180672,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18321
12917161,1375.56538967617,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17168
5220511,1375.54283717352,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103
13774220,1375.44808746512,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39967
11688893,1375.41949172471,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
5724103,1375.30080141955,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257
7075821,1375.29217158216,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
14794488,1375.27696862925,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30434
14847266,1375.25385715594,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294
6534334,1375.13659590578,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16289
15803723,1375.10693368553,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18579
7750647,1375.08637652375,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21145
22602955,1375.06597119651,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24215
9603326,1375.06468830923,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4349
21576588,1375.0362309949,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14831
31155495,1375.02450583646,58,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425
14506326,1375.01861286,27,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22778
12398853,1374.99448474763,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54425
9948625,1374.96323583703,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7128
12614081,1374.8938904534,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12751
21381353,1374.88750924516,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32973
22279016,1374.87095939197,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55810
4243682,1374.85166344715,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14235
11573657,1374.77996831908,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
10281124,1374.72101606886,302,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
4404918,1374.68406014366,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56627
11423080,1374.60908744173,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18779
8174555,1374.59333043698,63,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
4667123,1374.58805596175,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30555
11115453,1374.55591790587,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12214
16149159,1374.54788084142,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30113
14513788,1374.49366383344,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29022
16198434,1374.40768346405,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34919
20384591,1374.34475518961,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44556
13677892,1374.29429090968,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37963
16614190,1374.23394000006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22020
14577867,1374.21442926854,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39014
13106051,1374.1325322412,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15543
18403985,1374.09793903785,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12861
17437219,1373.90447704637,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45134
17482520,1373.7803486365,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15339
12852358,1373.73220015463,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8562
3747506,1373.69272348726,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1412
16749376,1373.63392180719,87,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690
16688499,1373.58995813312,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29434
12956834,1373.53141723606,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21380
1580033,1373.52418590129,65,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10115
17146776,1373.50109142731,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51163
10961594,1373.42223152704,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40508
9140937,1373.38645267709,68,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20946
18753210,1373.38292044582,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453
17848489,1373.35500699866,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832
11050288,1373.29629373174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56466
11006601,1373.25434428877,124,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442
21612508,1373.24479155174,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12125
11264491,1373.09659761722,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49285
9319233,1373.05170445228,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34603
11653512,1373.03194313438,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47179
13005301,1373.01812627187,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54790
4453686,1372.89196588433,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18594
12453848,1372.88691487993,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32973
10466606,1372.8267166085,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23559
13705085,1372.70039853442,32,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208
16238339,1372.6871439649,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22123
3122948,1372.6730348604,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51961
9910496,1372.64168003729,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39719
24411661,1372.63670991549,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54685
18063353,1372.62400608165,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35138
8543021,1372.61628925509,145,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
9945849,1372.59681581728,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42670
14754208,1372.57460003646,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9582
14339072,1372.54453130265,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9358
24097758,1372.53785905563,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683
23983771,1372.49738015849,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
22832555,1372.4185137755,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26196
17545095,1372.39145500719,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30555
11111669,1372.38544830964,416,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934
11169990,1372.3487165981,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19442
17485251,1372.32148717754,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20095
8784852,1372.2178000591,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
16635297,1372.16139532701,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41730
17254221,1372.09628999847,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19247
22414516,1372.08570087055,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4053
15679478,1371.92374752312,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11811
13608111,1371.8396847915,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495
11962818,1371.75523788774,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
31164826,1371.738545842,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31503
11951699,1371.73048751719,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428
20558595,1371.7259208516,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42621
3100669,1371.70450610224,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20070
29306314,1371.66751353755,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19060
12978497,1371.60521754849,44,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43643
22369088,1371.58089470649,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4873
23395294,1371.53599404324,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27028
15296384,1371.48995161716,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12785
14012430,1371.37318101857,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47933
415932,1371.33895708941,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29590
21031454,1371.31993777918,82,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
8591817,1371.2931098325,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12644
22678108,1371.23306120725,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45147
19028240,1371.06867057485,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44828
30450143,1371.04403164605,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28506
19662520,1371.03716985847,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
7074941,1371.0321159744,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428
8336261,1370.98302200324,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31895
13047324,1370.94598625587,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42201
14552630,1370.80262285375,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14335
21821292,1370.75698980452,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39981
10292384,1370.74110365313,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20394
31280873,1370.62361863784,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55810
11531322,1370.58926002444,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34592
19917226,1370.5278655406,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47244
3734962,1370.44756608523,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47278
26601370,1370.37494664809,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19876
13571078,1370.37390443706,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41124
11248733,1370.30668254691,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8566
2719307,1370.26825730295,42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9581
16261876,1370.26772115419,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53314
15107970,1370.23228818429,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28244
2327021,1370.14428638762,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47255
22574165,1370.10197139961,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22146
22769804,1370.00264757755,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45004
29590979,1370.00199339219,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50240
9157396,1369.89881909557,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47132
3407743,1369.88733225488,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4897
24062756,1369.82404691903,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32516
15702583,1369.80761350886,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22304
19517688,1369.75971043049,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20922
7439525,1369.74288953925,140,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
10247537,1369.70746849341,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54327
24037178,1369.67326178477,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33566
9320502,1369.54762728707,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31209
24509087,1369.52184289293,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52961
17637687,1369.5106540204,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37168
18433839,1369.50401224853,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36848
21852094,1369.46192922351,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411
13303339,1369.43194877172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
24277739,1369.42713211062,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53316
9107542,1369.36796076108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52843
15742087,1369.31603963351,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26615
14942902,1369.31224873819,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37924
20599195,1369.22788625623,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48027
