"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","Lag"
13530423,1398.23355162565,4,0,0,0,0,0,0,112012
15876788,1398.22814217688,24,0,0,0,0,0,0,36985
16453134,1398.19133868615,6,1,0,0,0,0,0,92967
11478895,1398.17055294685,35,1,2,0,0,0,0,2512
19476518,1398.16985215433,4,0,0,0,0,0,0,37590
4100261,1398.16885971251,7,0,1,0,0,0,0,96409
15836309,1398.16511233248,6,0,1,0,0,0,0,112527
22097966,1398.15431393941,36,0,1,0,0,0,0,36985
15583534,1398.12816792106,13,1,1,0,0,0,0,128342
21166300,1398.06191349002,4,0,0,0,0,0,0,75896
14870723,1398.02493312466,7,0,0,0,0,0,0,33566
16558476,1398.003727992,46,1,2,0,0,0,0,303
19073990,1397.99915965679,4,0,0,0,0,0,0,136969
19751771,1397.99812921397,151,6,6,0,0,0,0,1464
16030337,1397.98052578742,32,8,5,0,0,0,0,47105
10041480,1397.97916715369,121,7,5,0,0,0,0,3312
7688387,1397.95168023538,12,0,0,0,0,0,0,60225
19234165,1397.95152154603,9,0,0,0,0,0,0,61633
27091981,1397.94517989152,5,0,3,0,0,0,0,74443
19717156,1397.93598770326,5,0,0,0,0,0,0,1914
16157298,1397.89334534717,7,0,0,0,0,0,0,26102
16158858,1397.88478210111,40,1,2,0,0,0,0,14679
7442715,1397.84794811754,7,0,0,0,0,0,0,77429
11261993,1397.82248786593,10,0,0,0,0,0,0,74582
16006274,1397.80145786779,14,0,0,0,0,0,0,91631
9560203,1397.78359384651,11,0,0,0,0,0,0,59830
11344977,1397.7663610224,10,0,0,0,0,0,0,132929
6147964,1397.71427226921,30,0,0,0,0,0,0,29925
15847718,1397.68883490698,28,0,1,0,0,0,0,17799
26368668,1397.67375320018,6,0,0,0,0,0,0,9550
19972029,1397.66566996294,43,0,2,0,0,0,0,63678
7866510,1397.63166487588,14,0,0,0,0,0,0,5883
15848252,1397.62969335715,35,11,11,0,0,0,0,10506
8244518,1397.6246276366,10,0,0,0,0,0,0,61015
7495953,1397.59611923571,5,0,0,0,0,0,0,1187
15293537,1397.55038360405,9,0,0,0,0,0,0,112743
14469386,1397.47777124993,77,14,14,0,0,0,0,3312
9904820,1397.47607039058,10,0,0,0,0,0,0,54453
18425925,1397.46106144956,25,1,2,0,0,0,0,60522
33284323,1397.45724195494,24,3,3,0,0,0,0,5487
9866933,1397.43199416458,16,0,0,0,0,0,0,49731
10730448,1397.41861097375,8,0,0,0,0,0,0,110019
19220949,1397.36007023056,4,0,0,0,0,0,0,118801
17752050,1397.27096691475,15,3,6,0,0,0,0,874
8678443,1397.26474934208,62,2,6,0,0,0,0,18
20784413,1397.25141815765,125,6,5,0,0,0,0,2410
15920526,1397.17614653532,7,0,0,0,0,0,0,93423
16695628,1397.11969034281,10,0,0,0,0,0,0,2709
7421437,1397.10189418497,6,0,3,0,0,0,0,4615
15080999,1397.04694225711,4,0,0,0,0,0,0,116066
15658151,1397.03802893275,6,0,3,0,0,0,0,130046
12406148,1397.03309174392,8,0,0,0,0,0,0,88431
16515967,1397.01318061554,17,0,2,0,0,0,0,75830
11926508,1397.01013096634,4,0,2,0,0,0,0,33491
14230259,1397.00079537982,23,1,0,0,0,0,0,3025
16032342,1397.00031611044,25,0,0,0,0,0,0,2465
5619615,1396.98893865517,25,1,0,0,0,0,0,42338
16925804,1396.98500117169,58,1,4,0,0,0,0,123507
23277860,1396.95689538039,6,0,0,0,0,0,0,62943
23510806,1396.94007595982,4,0,0,0,0,0,0,39199
14279904,1396.93055636189,10,0,0,0,0,0,0,77160
9036902,1396.91401430155,47,2,3,0,0,0,0,26578
20549600,1396.91396643407,143,10,19,0,0,0,0,127
1869492,1396.84308874379,9,0,0,0,0,0,0,39150
21397778,1396.84199420775,6,0,0,0,0,0,0,9116
18189365,1396.75428341021,15,0,0,0,0,0,0,42725
14373390,1396.74983773135,59,4,9,0,0,0,0,10685
15186220,1396.74243103024,40,5,10,0,0,0,0,55686
22947284,1396.68288775397,4,0,0,0,0,0,0,84776
24366895,1396.60933234057,20,0,2,0,0,0,0,45245
12206089,1396.60517471947,5,0,3,0,0,0,0,9722
30647311,1396.54472932569,5,0,0,0,0,0,0,9545
10971401,1396.51957564668,28,0,0,0,0,0,0,2397
14475534,1396.50226397173,15,0,1,0,0,0,0,69177
21573868,1396.50218649805,6,0,0,0,0,0,0,69784
18871116,1396.49423604788,370,29,39,0,0,0,0,330
18914206,1396.4761711527,4,0,0,0,0,0,0,120156
13752247,1396.45380971248,12,0,0,0,0,0,0,3025
12351697,1396.44811504209,38,1,5,0,0,0,0,1022
14052499,1396.43541897698,6,0,0,0,0,0,0,68021
5231220,1396.43501421517,4,0,0,0,0,0,0,36985
8617714,1396.43347906108,7,0,0,0,0,0,0,96623
21695905,1396.40996715986,28,0,0,0,0,0,0,97502
26593844,1396.40732500421,11,0,0,0,0,0,0,99102
1297042,1396.30235290569,8,0,2,0,0,0,0,21181
20813987,1396.29844933351,4,0,2,0,0,0,0,127319
21503943,1396.27681116529,10,0,0,0,0,0,0,90683
20867779,1396.20334194351,28,2,3,0,0,0,0,101387
21284097,1396.18677214848,4,0,3,0,0,0,0,38399
14225110,1396.14356162486,26,5,1,0,0,0,0,57889
16005185,1396.11688074565,4,0,0,0,0,0,0,55285
23142464,1396.10435143223,7,1,1,0,0,0,0,19323
8570559,1396.06904824227,193,11,24,0,0,0,0,21293
20926283,1395.99296692254,7,0,2,0,0,0,0,28202
11500982,1395.98699926903,5,0,0,0,0,0,0,120893
13610444,1395.9494344084,8,0,0,0,0,0,0,129981
19256627,1395.92196029334,24,0,0,0,0,0,0,3667
23580903,1395.91250494423,20,1,2,0,0,0,0,63
3786620,1395.88633979401,85,2,5,0,0,0,0,38066
13330123,1395.85582901872,45,1,0,0,0,0,0,41915
28143561,1395.74649200832,5,0,0,0,0,0,0,93830
15869578,1395.74564428735,4,0,0,0,0,0,0,11442
16039154,1395.73946325941,11,3,0,0,0,0,0,54930
28897892,1395.725824094,5,0,0,0,0,0,0,68026
14241335,1395.72131272254,7,0,0,0,0,0,0,64856
29228654,1395.71020975941,20,0,2,0,0,0,0,21923
2335907,1395.64667638015,18,0,1,0,0,0,0,112712
19117676,1395.6436219519,10,0,0,0,0,0,0,105559
10781285,1395.5621540756,6,1,3,0,0,0,0,41398
13364591,1395.52194863612,59,1,3,0,0,0,0,112501
7141760,1395.47810875297,50,1,0,0,0,0,0,45204
17322838,1395.46647550635,8,0,0,0,0,0,0,69581
19461664,1395.43028397596,10,0,0,0,0,0,0,128073
20372458,1395.3721042169,30,0,0,0,0,0,0,29491
11319867,1395.32292794927,4,0,0,0,0,0,0,81896
10700829,1395.31491622427,24,0,0,0,0,0,0,69193
11021779,1395.28888628944,9,0,0,0,0,0,0,76420
14547194,1395.25233577709,43,0,0,0,0,0,0,1487
18608130,1395.24575935097,12,0,0,0,0,0,0,30817
7386267,1395.20501378064,5,0,3,0,0,0,0,55538
9430158,1395.2029257401,20,1,2,0,0,0,0,303
11629649,1395.17808377129,7,1,0,0,0,0,0,80404
10844559,1395.14898178683,15,3,4,0,0,0,0,22022
5980661,1395.14184807693,12,0,0,0,0,0,0,10776
12203192,1395.14090466178,33,4,1,0,0,0,0,1010
9505419,1395.12818988375,19,0,1,0,0,0,0,56591
16783559,1395.12171556974,36,0,0,0,0,0,0,6422
23206591,1395.11315498262,14,1,2,0,0,0,0,14035
22185022,1395.10002706672,6,0,1,0,0,0,0,30435
10750774,1395.09942147106,8,0,0,0,0,0,0,94273
7405985,1395.0846207096,8,0,0,0,0,0,0,106873
1199528,1395.0663407407,23,1,0,0,0,0,0,71898
11844203,1395.00599291479,109,7,8,0,0,0,0,736
21902211,1394.98550311856,5,0,0,0,0,0,0,29141
14203674,1394.98117253682,4,0,3,0,0,0,0,113867
32590868,1394.97775938415,5,0,1,0,0,0,0,97385
20459807,1394.95574914099,14,0,0,0,0,0,0,8397
14514262,1394.9473469802,25,0,0,0,0,0,0,20084
8982848,1394.93996747321,8,0,1,0,0,0,0,47893
17789297,1394.93544765887,9,0,0,0,0,0,0,62858
9620860,1394.84635592711,150,11,10,0,0,0,0,9169
28055670,1394.83225480018,6,0,0,0,0,0,0,78434
9665030,1394.80067192745,5,0,0,0,0,0,0,120074
16397069,1394.7819028089,29,7,6,0,0,0,0,14848
16591391,1394.72565105779,5,0,0,0,0,0,0,78863
25057111,1394.69754173875,33,1,0,0,0,0,0,64520
15899067,1394.62585659876,12,2,1,0,0,0,0,31551
13576639,1394.58605409599,32,0,0,0,0,0,0,132435
5500713,1394.57443569443,5,0,4,0,0,0,0,70958
13059757,1394.53335595156,5,0,0,0,0,0,0,27895
12609921,1394.52179416408,69,3,1,0,0,0,0,2465
3385634,1394.51604782639,55,3,5,0,0,0,0,34560
7824052,1394.49680783604,17,0,0,0,0,0,0,87204
18822946,1394.45454093802,10,2,3,0,0,0,0,83926
17667153,1394.45251158674,20,0,0,0,0,0,0,80773
12953226,1394.41485168236,15,0,0,0,0,0,0,24
10304296,1394.40834916775,31,0,0,0,0,0,0,47590
10546315,1394.39259523363,7,0,0,0,0,0,0,32900
15469245,1394.33976477074,5,0,0,0,0,0,0,36985
13635916,1394.31264926116,6,0,1,0,0,0,0,114305
27412611,1394.31160761042,5,0,0,0,0,0,0,52005
24099662,1394.28688273337,31,0,1,0,0,0,0,53184
6703291,1394.27677965631,8,0,0,0,0,0,0,3529
25440535,1394.24790052947,48,1,2,0,0,0,0,38070
27423646,1394.21827088886,23,0,1,0,0,0,0,88724
15336225,1394.16240385713,7,0,0,0,0,0,0,109778
11786678,1394.15668720352,56,0,2,0,0,0,0,582
12679234,1394.13806711222,29,3,3,0,0,0,0,755
8445743,1394.13266767509,51,0,1,0,0,0,0,47886
8686869,1394.01128330514,21,1,2,0,0,0,0,119946
12961654,1393.96487569487,8,0,0,0,0,0,0,73448
11022258,1393.95362864146,16,0,4,0,0,0,0,19112
18643227,1393.94171115622,8,0,0,0,0,0,0,67205
16676719,1393.90331152195,22,0,0,0,0,0,0,4003
20224423,1393.84215545178,8,0,0,0,0,0,0,109608
9958734,1393.82500157205,11,0,0,0,0,0,0,9545
12545835,1393.78497940321,4,0,3,0,0,0,0,81198
12071007,1393.77771296754,244,53,68,0,0,0,0,5044
14745616,1393.74900324068,6,0,0,0,0,0,0,5170
25687644,1393.6944409224,13,2,3,0,0,0,0,70384
5042507,1393.63566119177,38,1,0,0,0,0,0,58169
12047601,1393.63120037242,105,8,13,0,0,0,0,1061
13773979,1393.62188036117,15,0,3,0,0,0,0,1022
17950866,1393.61430048224,7,0,0,0,0,0,0,137452
19084209,1393.60612430348,13,0,1,0,0,0,0,14756
17063143,1393.58419377919,18,0,2,0,0,0,0,100456
20895274,1393.56946602777,7,0,0,0,0,0,0,130571
10989656,1393.53802082398,529,43,52,0,0,0,0,1171
8844597,1393.50147310223,39,3,2,0,0,0,0,17567
11811533,1393.4853770953,21,4,3,0,0,0,0,68507
14964414,1393.46023913445,7,0,1,0,0,0,0,35609
7445826,1393.43706964804,10,0,0,0,0,0,0,17737
14679254,1393.43576524648,4,0,2,0,0,0,0,100123
11364488,1393.4322846947,20,0,1,0,0,0,0,1470
9808530,1393.42658506141,4,0,0,0,0,0,0,66303
11230546,1393.41828852098,10,0,0,0,0,0,0,57704
20170358,1393.41330255351,16,0,0,0,0,0,0,45323
14503827,1393.40093956557,4,0,0,0,0,0,0,135493
18433043,1393.37325036209,16,0,0,0,0,0,0,92730
27650266,1393.30852746851,44,11,6,0,0,0,0,56177
14913496,1393.28219900779,20,2,2,0,0,0,0,755
14402460,1393.25627230965,9,0,0,0,0,0,0,55172
15726597,1393.22020746774,101,0,3,0,0,0,0,16573
11110722,1393.19175341055,5,0,0,0,0,0,0,92751
32919040,1393.17243229329,90,4,2,0,0,0,0,150
12167947,1393.14937376482,25,0,1,0,0,0,0,2024
12255386,1393.12486743696,12,0,0,0,0,0,0,129967
11240929,1393.11768150383,4,0,2,0,0,0,0,34315
13124339,1393.10912784794,20,0,0,0,0,0,0,14633
15025910,1393.09334285922,4,0,3,0,0,0,0,52250
16758449,1393.03385656349,9,0,0,0,0,0,0,53184
17709878,1393.01590212758,11,0,0,0,0,0,0,66133
22920064,1393.01358943207,4,0,0,0,0,0,0,55639
23847080,1392.98997068631,18,1,5,0,0,0,0,70421
8825396,1392.90345887944,8,0,0,0,0,0,0,115472
6129402,1392.8670410701,19,0,0,0,0,0,0,120975
6393689,1392.8438571587,6,0,0,0,0,0,0,29219
12840110,1392.80762422763,10,0,0,0,0,0,0,1523
6621158,1392.73113005065,20,3,0,0,0,0,0,103565
20915060,1392.69484204816,4,0,0,0,0,0,0,9560
13866023,1392.63411892366,5,0,0,0,0,0,0,80557
18961057,1392.5793570132,5,0,0,0,0,0,0,89637
26694635,1392.56938764314,48,0,1,0,0,0,0,90827
18036760,1392.56080432023,422,20,33,0,0,0,0,122
8172285,1392.53605977376,7,0,0,0,0,0,0,90782
32496011,1392.50910457709,6,0,0,0,0,0,0,1922
12373727,1392.5013567953,4,0,2,0,0,0,0,21775
17244928,1392.47806644365,6,0,0,0,0,0,0,68679
19543134,1392.44135648072,15,0,0,0,0,0,0,53390
9321159,1392.39901244043,33,2,0,0,0,0,0,45505
30934553,1392.36827101721,4,0,1,0,0,0,0,85829
15554556,1392.30333711281,11,0,0,0,0,0,0,127578
16850617,1392.3030903814,5,0,0,0,0,0,0,109368
15861908,1392.29361708486,9,0,0,0,0,0,0,108504
17518828,1392.24540620353,4,0,0,0,0,0,0,134716
9948405,1392.2448983206,7,0,0,0,0,0,0,66550
16136849,1392.23021746047,5,0,3,0,0,0,0,26636
10103347,1392.21515376081,16,0,0,0,0,0,0,109637
3977397,1392.20966451671,36,0,0,0,0,0,0,25808
13047026,1392.04902037066,9,0,1,0,0,0,0,78922
21544362,1392.04304179331,22,0,0,0,0,0,0,78521
19384514,1391.98484409506,31,5,3,0,0,0,0,108840
1565577,1391.96596728793,4,0,2,0,0,0,0,68382
2930903,1391.96158015729,13,1,2,0,0,0,0,124911
25356658,1391.95723245432,12,1,7,0,0,0,0,18379
7578295,1391.94782354514,19,0,0,0,0,0,0,17332
13252218,1391.93937619038,8,0,0,0,0,0,0,64508
18653250,1391.86373010991,10,0,0,0,0,0,0,67710
22212746,1391.81269873153,17,0,0,0,0,0,0,1767
13826894,1391.7833643315,4,0,0,0,0,0,0,63002
6839736,1391.73524680999,5,0,3,0,0,0,0,36816
5175375,1391.71786931124,21,0,1,0,0,0,0,54688
13050605,1391.71070652565,5,0,0,0,0,0,0,81541
22299826,1391.67899056118,4,0,0,0,0,0,0,75031
14413355,1391.65040225888,6,0,1,0,0,0,0,9550
15514144,1391.63318285865,9,0,0,0,0,0,0,3315
15369154,1391.61883377772,10,0,0,0,0,0,0,134759
27535764,1391.55351417568,9,1,0,0,0,0,0,49570
15735932,1391.48487063456,10,0,0,0,0,0,0,2709
28029337,1391.47797673059,25,2,0,0,0,0,0,39451
10807164,1391.45827082474,29,3,1,0,0,0,0,587
13129237,1391.4376513158,6,0,0,0,0,0,0,26736
24351666,1391.42230955476,4,0,2,0,0,0,0,34273
18638618,1391.39877320622,34,6,4,0,0,0,0,66202
22047148,1391.37434127975,160,6,11,0,0,0,0,19665
20752007,1391.37221854175,5,0,0,0,0,0,0,3322
13173538,1391.33398905018,6,0,0,0,0,0,0,3267
7026521,1391.32178098167,30,2,2,0,0,0,0,38509
11835977,1391.27784362192,27,2,2,0,0,0,0,2688
18234564,1391.25774862297,19,0,0,0,0,0,0,93418
13550093,1391.22970720668,9,0,0,0,0,0,0,23786
6471972,1391.21507650801,7,0,0,0,0,0,0,22675
12858852,1391.19641572645,17,0,0,0,0,0,0,110437
23316955,1391.17734520701,4,0,0,0,0,0,0,59158
23787931,1391.13829544281,164,16,9,0,0,0,0,1996
14567896,1391.11931908718,5,0,0,0,0,0,0,34663
4710974,1390.98033818055,10,0,0,0,0,0,0,128155
13656706,1390.92782425468,8,0,0,0,0,0,0,2941
17572031,1390.92250598906,6,0,0,0,0,0,0,134114
15767417,1390.917159387,4,0,0,0,0,0,0,66317
9215266,1390.9135357723,5,0,0,0,0,0,0,52494
23304281,1390.88709703731,5,0,0,0,0,0,0,92395
20519728,1390.85427241054,4,0,0,0,0,0,0,27925
20584384,1390.84846574324,22,0,0,0,0,0,0,37592
7156116,1390.81171091698,4,0,0,0,0,0,0,120893
20188891,1390.78475299553,25,0,0,0,0,0,0,67572
9668674,1390.75116787701,9,0,0,0,0,0,0,100404
2374950,1390.67968218219,5,0,0,0,0,0,0,24099
21763080,1390.61708477818,4,0,0,0,0,0,0,31732
19469601,1390.59750480221,4,0,0,0,0,0,0,127102
12899230,1390.5633213931,20,0,0,0,0,0,0,35423
13660340,1390.51214052419,6,0,2,0,0,0,0,39467
8031539,1390.49036256182,4,0,0,0,0,0,0,106668
5933675,1390.45332864339,21,0,0,0,0,0,0,29492
8351424,1390.42546580569,5,0,3,0,0,0,0,63095
9707890,1390.40610507639,14,0,0,0,0,0,0,130483
23978801,1390.40590321201,4,0,0,0,0,0,0,81035
8475459,1390.38096357438,4,0,3,0,0,0,0,31299
14733542,1390.35850438795,14,0,0,0,0,0,0,73396
11293699,1390.35382676702,131,19,12,0,0,0,0,122
20719856,1390.26114345309,11,0,0,0,0,0,0,14516
25030652,1390.25870447666,7,0,0,0,0,0,0,108504
22715950,1390.25286644072,27,1,1,0,0,0,0,79523
23925795,1390.24958130256,4,0,4,0,0,0,0,131009
20884418,1390.2129552815,111,9,6,0,0,0,0,182
15401859,1390.2043423747,11,0,1,0,0,0,0,9545
19012828,1390.18378187615,17,0,0,0,0,0,0,55172
21931022,1390.15255741258,5,0,0,0,0,0,0,115575
14856690,1390.15234782829,8,0,0,0,0,0,0,2002
3897522,1390.13098053538,4,0,0,0,0,0,0,46014
10305569,1390.09910149377,13,0,0,0,0,0,0,130571
11480649,1390.08021459701,8,0,0,0,0,0,0,99394
21187178,1390.07140645439,11,0,0,0,0,0,0,86141
8571139,1390.0698541062,4,0,0,0,0,0,0,1523
9060271,1390.0400185693,38,1,0,0,0,0,0,60522
22292015,1389.98147370264,6,0,0,0,0,0,0,128456
20053530,1389.94850933604,8,0,0,0,0,0,0,14721
11243643,1389.94629310175,4,0,2,0,0,0,0,88536
19582216,1389.93765429314,9,0,0,0,0,0,0,9545
27608144,1389.92657525023,5,0,0,0,0,0,0,36985
30086939,1389.90107770684,4,0,0,0,0,0,0,117043
11558542,1389.85424769101,24,0,0,0,0,0,0,100897
16492414,1389.82622791064,40,2,5,0,0,0,0,63626
16085717,1389.79732286936,10,0,0,0,0,0,0,14645
14977332,1389.79431069987,14,1,3,0,0,0,0,110596
19453671,1389.76472189663,41,2,3,0,0,0,0,5141
22864070,1389.75072971397,5,0,0,0,0,0,0,132234
5054351,1389.74491398062,86,1,3,0,0,0,0,84764
12023709,1389.71579671274,6,0,0,0,0,0,0,49571
13758999,1389.69946989575,5,0,0,0,0,0,0,75132
25160074,1389.67485712266,8,0,0,0,0,0,0,17567
11299201,1389.62948035123,47,2,3,0,0,0,0,62746
12560156,1389.62708813763,6,0,1,0,0,0,0,41737
15284486,1389.62550563751,7,0,0,0,0,0,0,3265
10821261,1389.57570333441,4,0,0,0,0,0,0,1914
5566203,1389.55557624471,8,0,6,0,0,0,0,119006
8759374,1389.53230542519,13,1,2,0,0,0,0,96359
31132705,1389.52731678811,5,0,0,0,0,0,0,77432
18693500,1389.46943089454,8,0,0,0,0,0,0,130333
17610225,1389.46904660193,11,0,0,0,0,0,0,97502
5009970,1389.45420672928,4,0,0,0,0,0,0,134716
13713436,1389.4457483916,34,1,3,0,0,0,0,29177
29987147,1389.42250658289,4,0,0,0,0,0,0,136144
19685686,1389.41039454716,19,0,1,0,0,0,0,75560
4135257,1389.38671185754,23,0,0,0,0,0,0,81836
6474451,1389.38669197315,8,0,0,0,0,0,0,480
12629695,1389.37634074878,10,0,0,0,0,0,0,134759
11539225,1389.32011405547,11,0,0,0,0,0,0,110617
10718731,1389.3081121652,32,3,2,0,0,0,0,926
12760199,1389.27011944124,20,0,1,0,0,0,0,6290
19240318,1389.25218086493,15,0,0,0,0,0,0,6067
4452201,1389.23316616243,18,0,0,0,0,0,0,118230
22622247,1389.21188309265,6,1,4,0,0,0,0,89125
14689891,1389.17038070619,35,9,5,0,0,0,0,79875
3297385,1389.15436998451,7,0,0,0,0,0,0,129617
13602948,1389.14830563509,22,3,2,0,0,0,0,1505
14599873,1389.14246905716,13,0,0,0,0,0,0,26578
15121355,1389.13245192841,72,12,22,0,0,0,0,31156
16321353,1389.12528645417,6,0,0,0,0,0,0,123257
34122401,1389.1003113382,14,5,6,0,0,0,0,24993
29061904,1389.0723496327,4,0,0,0,0,0,0,26453
15510060,1389.07052880741,4,0,0,0,0,0,0,110946
6029569,1389.06734920605,23,2,12,0,0,0,0,63940
18034923,1389.03878202189,20,0,0,0,0,0,0,18
15707107,1389.0283137842,4,0,0,0,0,0,0,80773
14214729,1389.0193151692,4,0,4,0,0,0,0,63939
11599395,1389.0066608006,562,17,28,0,0,0,0,824
17590753,1388.9830931733,8,0,1,0,0,0,0,111171
4637768,1388.97675037466,5,0,0,0,0,0,0,130333
9803745,1388.93116439707,135,21,5,0,0,0,0,26936
13892523,1388.88643317196,4,0,1,0,0,0,0,79404
31704284,1388.81856178285,14,2,2,0,0,0,0,65676
13319181,1388.77125855276,7,0,0,0,0,0,0,124594
8174555,1388.75829386081,67,4,9,0,0,0,0,78353
10741944,1388.74801168548,5,0,0,0,0,0,0,77429
10439208,1388.74251444824,13,0,0,0,0,0,0,36985
13665174,1388.71176830615,7,1,2,0,0,0,0,4741
9511699,1388.66255149738,371,25,36,0,0,0,0,63
11923581,1388.64933870028,19,0,0,0,0,0,0,3025
13671801,1388.64386292624,16,0,0,0,0,0,0,27313
14444653,1388.61009051373,40,2,1,0,0,0,0,91106
10545356,1388.60783012558,6,0,0,0,0,0,0,120615
17676474,1388.51288313294,14,0,0,0,0,0,0,14645
285756,1388.45852326977,37,5,6,0,0,0,0,18542
7457522,1388.38476204025,99,0,1,0,0,0,0,22053
13997527,1388.36257791867,6,0,1,0,0,0,0,78541
25360723,1388.33660752157,4,0,0,0,0,0,0,120172
31499326,1388.3296674793,10,0,0,0,0,0,0,79940
30256086,1388.26783331245,10,0,0,0,0,0,0,64629
17886076,1388.18378453994,11,0,0,0,0,0,0,80072
26142127,1388.18108857196,10,0,0,0,0,0,0,79259
16234410,1388.16701953958,10,0,0,0,0,0,0,107852
9703390,1388.16012046519,13,0,1,0,0,0,0,51744
13381361,1388.1472987128,15,0,0,0,0,0,0,120877
14868327,1388.11197091275,7,0,0,0,0,0,0,120893
20013564,1388.09911079537,28,2,4,0,0,0,0,3142
17394133,1388.0400327495,11,1,0,0,0,0,0,303
21592244,1388.00468669892,10,0,0,0,0,0,0,122064
4764650,1387.99234453492,7,0,0,0,0,0,0,131820
13573370,1387.95713987692,4,0,3,0,0,0,0,14619
24090961,1387.92737506847,4,0,1,0,0,0,0,95053
12886328,1387.91427791716,46,0,3,0,0,0,0,73731
20886635,1387.91393532823,13,0,2,0,0,0,0,38254
17589970,1387.90015665008,11,2,1,0,0,0,0,30698
10793337,1387.86651437121,23,3,2,0,0,0,0,91055
4656290,1387.85712185317,28,0,1,0,0,0,0,125373
11684519,1387.81946259401,22,0,3,0,0,0,0,104734
22343532,1387.80713232387,6,0,0,0,0,0,0,95423
14895538,1387.80560224243,10,0,0,0,0,0,0,118791
28663011,1387.79406004106,303,35,27,0,0,0,0,1168
28153071,1387.66061372862,10,0,0,0,0,0,0,24215
11204659,1387.64622013058,4,0,1,0,0,0,0,119323
11138794,1387.63285679863,12,0,5,0,0,0,0,54920
13626555,1387.58633908752,46,5,3,0,0,0,0,20808
16101282,1387.57913641854,6,0,0,0,0,0,0,88120
12430409,1387.5757030814,31,2,2,0,0,0,0,18
20705797,1387.54656603788,11,0,0,0,0,0,0,96350
12640650,1387.51778642985,11,0,0,0,0,0,0,103759
17105279,1387.48206118376,11,1,3,0,0,0,0,98405
17654637,1387.47410314465,9,0,0,0,0,0,0,128073
8977763,1387.45839404463,16,1,1,0,0,0,0,81769
15538349,1387.44326179289,26,1,4,0,0,0,0,2512
27672482,1387.41548803315,7,0,0,0,0,0,0,126708
12656508,1387.39940534692,58,0,0,0,0,0,0,28639
13748814,1387.39868423082,11,0,0,0,0,0,0,9545
28568560,1387.38118262734,6,0,0,0,0,0,0,22503
9868108,1387.33984542534,71,3,8,0,0,0,0,12104
10979692,1387.19157064489,6,0,0,0,0,0,0,41853
15389275,1387.11464611551,22,8,8,0,0,0,0,39965
22191240,1387.09057659072,10,0,0,0,0,0,0,24217
15524739,1387.0904000653,32,3,4,0,0,0,0,22293
8591929,1387.08520391165,22,0,2,0,0,0,0,107107
5454621,1387.06661469593,94,0,1,0,0,0,0,29913
10010130,1387.04874717731,5,0,0,0,0,0,0,75209
9218026,1387.02561562731,8,0,2,0,0,0,0,67038
16743093,1386.96877322755,8,0,0,0,0,0,0,127458
18220275,1386.95223186154,8,0,0,0,0,0,0,82553
19417566,1386.92605984324,4,0,2,0,0,0,0,70244
1954917,1386.89927216216,32,0,2,0,0,0,0,24217
8607615,1386.88004155774,30,2,2,0,0,0,0,2002
13268713,1386.83840196109,8,0,0,0,0,0,0,64973
14811725,1386.81123719811,10,0,0,0,0,0,0,128514
20812722,1386.78528242568,17,2,1,0,0,0,0,81685
21663252,1386.77186793649,12,0,0,0,0,0,0,43028
33089566,1386.76780425695,5,0,1,0,0,0,0,110983
20764207,1386.76608238221,8,0,0,0,0,0,0,117163
15375919,1386.76226819407,16,0,0,0,0,0,0,137466
14028542,1386.71813892878,11,0,1,0,0,0,0,129
23569694,1386.70385901783,4,0,0,0,0,0,0,136147
11264496,1386.6920561178,6,0,0,0,0,0,0,3315
12937079,1386.41727761508,27,0,1,0,0,0,0,9545
4445696,1386.3869737803,41,1,7,0,0,0,0,104143
27501895,1386.3493156756,4,0,0,0,0,0,0,130579
23636428,1386.34838572758,4,0,3,0,0,0,0,91252
6009427,1386.32409748888,7,0,0,0,0,0,0,104019
15482336,1386.3203380129,9,0,0,0,0,0,0,62929
5221058,1386.30061455658,70,7,5,0,0,0,0,15308
22736522,1386.26020095874,22,0,0,0,0,0,0,93828
24263598,1386.23971461458,4,0,1,0,0,0,0,59170
28131461,1386.23722428415,6,0,0,0,0,0,0,67161
18185899,1386.20146613553,14,0,0,0,0,0,0,120816
24595723,1386.19195323144,22,0,1,0,0,0,0,582
25216659,1386.13997603253,13,0,0,0,0,0,0,50592
18279657,1386.06093377895,60,5,10,0,0,0,0,19193
14263102,1386.05163323644,11,0,0,0,0,0,0,12537
6701585,1386.02306843103,4,0,0,0,0,0,0,135893
11366119,1385.99648362207,8,0,0,0,0,0,0,29600
7903549,1385.98375575382,4,0,2,0,0,0,0,93054
18932318,1385.95900100406,17,1,8,0,0,0,0,111282
12056779,1385.90357272522,32,0,1,0,0,0,0,36470
17522084,1385.89803702144,153,12,14,0,0,0,0,20115
11076988,1385.89397431246,9,0,0,0,0,0,0,56029
17896488,1385.86292466087,32,3,0,0,0,0,0,25944
19638720,1385.84611413751,8,0,0,0,0,0,0,119915
13817114,1385.83851422879,92,21,21,0,0,0,0,7458
13731001,1385.83800922995,7,0,3,0,0,0,0,117767
21367988,1385.82409257484,225,32,23,0,0,0,0,3665
21426134,1385.80871224454,14,0,0,0,0,0,0,77635
23681112,1385.7395386885,4,0,0,0,0,0,0,20631
19015899,1385.70791078397,6,0,0,0,0,0,0,32987
9912591,1385.65667350704,9,0,0,0,0,0,0,667
26370594,1385.63860966993,15,0,0,0,0,0,0,26578
